,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVERAGE_PURCHASE,LIMIT_USAGE,PAYMENTS_TO_MINIMUM_PAYMENT_RATIO,AVERAGE_AMOUNT_PER_PURCHASE,MONTHLY_CASH_ADVANCE,MONTHLY_INSTALLMENTS_PURCHASES,MONTHLY_ONEOFF_PURCHASES,MONTHLY_CASH_ADVANCE_TRANSACTION
1119,C11156,293.029263,0.818182,3094.97,185,2909.97,928.572705,0.75,0.25,0.666667,0.196404472,3.369560732,12,14500,2543.550697,124.465257,0.666667,12,343.8855556,0.020208915,20.43582891,257.9141667,393.988274,363.7460681,61.66666667,275.5767825
6980,C17169,14.371243,0.363636,294.28,99.60548342,294.28,471.7103894,0.333333,0.106454054,0.25,0.143282019,2.281832768,8,2500,506.189083,124.313354,0.5,12,73.57007357,0.005748497,4.071880186,36.785,274.3484456,98.09333333,77.97220127,206.7243472
4706,C14833,5.336222,0.272727,57,573.2114254,57,486.1187712,0.25,0.215867458,0.166667,0.11714038,2.94660665,3,5000,164.041195,124.16248,1,12,19,0.001067244,1.321181689,19,345.8235108,28.499943,221.2821664,164.9757938
1887,C11948,408.948673,0.272727,848.8392674,597.0789262,251.7603412,1871.859929,0.59187316,0.218821438,0.476529778,0.083333,1,12.51289511,10000,3902.376688,124.094651,0.090909,12,119.513116,0.040894867,31.44677596,67.83715999,1871.867416,44.02668919,227.384381,1871.859929
3434,C13530,14.9447,0.636364,381.5,133.2451344,381.5,939.4559848,0.583333,0.083333,0.583333,0.20991286,4.221266992,7,3000,602.003541,124.074597,0.666667,12,54.50003114,0.004981567,4.851948389,54.5,372.9547528,54.50003114,133.2456674,222.5530834
7966,C18181,85.095626,1,1553.04,764.9901493,1553.04,652.7282952,0.916667,0.475704428,0.916667,0.255420279,8.546991378,20,2000,1654.909972,124.032106,0.818182,12,141.1854032,0.042547813,13.34259351,77.652,212.9589115,141.1854032,134.0100604,76.36936394
6953,C17141,89.22671,0.7,930,1382.698969,930,203.6888452,0.6,0.643555496,0.5,0.12149171,1.214085148,6,1000,1205.16186,123.823581,1,10,155,0.08922671,9.732894577,155,167.6565791,186,214.8531056,167.7714661
5399,C15551,45.869314,0.363636,856.7754091,294.2465736,562.5288355,566.943998,0.743365713,0.204560369,0.686335758,0.25,10,22.12534276,4500,238.152441,123.753834,0.086142551,12,96.04687098,0.010193181,1.924404548,38.72371237,188.9813327,68.30097722,119.8694933,56.6943998
4343,C14464,63.615822,0.545455,970.57,970.57,287.1469201,915.3988732,0.5,0.5,0.135995904,0.159908528,4.144114797,7,7200,1113.617785,123.734011,0.75,12,161.7616667,0.008835531,9.000094445,138.6528571,477.0429706,175.9531673,161.7616667,220.8912924
7509,C17711,108.857699,1,3224.34,3224.34,671.6133149,1689.868287,1,1,0.668653626,0.54721301,20.9829484,39,1500,2752.565833,123.696831,1,12,268.695,0.072571799,22.25251699,82.67538462,257.3446806,83.70219509,268.695,80.53531157
8869,C19109,380.839064,0.857143,520.0259096,280.000255,240.0256546,703.941544,0.857147266,0.142878864,0.714290799,0.428571,13,7.001911267,500,321.38201,123.66713,0.199998294,7,86.67053911,0.761678128,2.598766625,74.26913735,234.647416,48.00478916,279.9576873,54.14934954
490,C10511,155.644239,0.727273,1626.83,828.85,797.98,403.4208348,0.75,0.75,0.166667,0.083333,1,17,13000,1924.101393,123.522314,0.571429,12,180.7588889,0.011972634,15.57695392,95.69588235,403.4224485,398.989202,92.09444444,403.4208348
7172,C17365,142.290756,1,540,520,20,776.4289703,0.166667,0.083333,0.083333,0.250808248,4.988289251,2,4000,245.492892,123.48805,0.091120973,12,269.99946,0.035572689,1.987989056,270,257.9756241,20.00008,520.00208,155.6503505
3588,C13688,63.264922,0.818182,849.57,342.2579867,849.57,574.55884,0.75,0.134880757,0.75,0.167447819,2.345837101,9,4000,886.592905,123.424741,0.636364,12,94.39666667,0.015816231,7.183267292,94.39666667,285.9392477,94.39666667,211.4571383,244.9269985
8837,C19077,112.037368,1,1006.69,283.4216459,1006.69,749.3977279,1,0.436198228,0.888889,0.478182017,5.794711112,11,1000,1000.036596,123.408318,1,9,111.8544444,0.112037368,8.103478049,91.51727273,174.1312122,125.8362343,72.19491502,129.3244328
8329,C18549,77.097563,0.727273,233.62,25.62,208,281.332123,0.666667,0.083333,0.666667,0.25,4,9,1000,689.947206,123.11519,0.111111,12,29.2024854,0.077097563,5.604078636,25.95777778,93.77737433,25.999987,25.62010248,70.33303075
8174,C18393,8.844399,0.181818,116.68,68.56152129,116.68,429.2732601,0.166667,0.134398951,0.166667,0.160756712,3.108822914,2,3000,677.982898,123.107146,0.666667,12,58.33988332,0.002948133,5.507258677,58.34,222.5273902,58.33988332,42.51119561,138.0822491
1928,C11989,30.863497,0.818182,143.36,125.8236849,143.36,736.547491,0.666667,0.109185608,0.666667,0.416667,5,8,1500,1377.984542,123.057328,0.75,12,17.91999104,0.020575665,11.19790722,17.92,147.3093804,17.91999104,96.03195229,147.3094982
3535,C13634,152.983848,0.375,990.9027074,644.6283732,346.2743342,451.815934,0.780528587,0.425961983,0.659084252,0.125,1,17.76328388,1200,54.712966,123.051387,0.579509052,8,158.6909698,0.12748654,0.444635102,55.78375676,451.815934,65.67338185,189.1683999,451.815934
4279,C14396,434.02839,0.636364,742.7636851,173.1163184,569.6473666,998.99144,0.626714767,0.113644897,0.566091335,0.166667,2,12.84429964,1800,159.573297,122.902765,0.083333,12,98.76418598,0.241126883,1.298370277,57.82827446,499.494721,83.85681059,126.9424338,499.49572
289,C10299,83.148283,0.636364,843.34,843.34,224.1618064,121.9330684,0.5,0.5,0.292885935,0.083333,1.372530316,17,6500,1024.267592,122.850835,0.5,12,140.5566667,0.012792044,8.337489867,49.60823529,121.9335561,63.77960945,140.5566667,88.8381604
3600,C13701,286.264356,0.857143,27.51,27.51,144.9396475,871.199257,0.142857,0.142857,0.632158173,0.428571,3,1,500,733.901545,122.83519,0.25,7,27.51002751,0.572528712,5.97468482,27.51,290.4000427,32.75392902,27.51002751,290.3997523
2651,C12727,99.680638,0.818182,1378.628495,339.6647865,1038.963708,437.399211,0.969503228,0.192160997,0.943393046,0.333333,5,35.77124328,10500,661.87877,122.779423,0.333333,12,118.499562,0.009493394,5.390795573,38.54013359,109.3499121,91.77543692,147.3004371,87.4798422
8291,C18511,39.02645,0.888889,158.96,379.2650837,158.96,709.6618774,0.888889,0.156002474,0.777778,0.282461306,6.533881036,8,1500,117.452297,122.755349,0.162402573,9,19.86999752,0.026017633,0.95679983,19.87,279.1579518,22.70856494,270.1275414,108.6126107
7142,C17335,21.966399,0.818182,109.16,35,74.16,210.8841199,0.666667,0.083333,0.666667,0.148697715,2.758774121,9,4000,125.832337,122.69702,0.181818,12,13.64499318,0.0054916,1.025553326,12.12888889,118.1839055,9.269995365,35.00014,76.44124191
4387,C14509,64.491497,1,855.99,784.7528846,855.99,187.9976273,1,0.476436796,0.7,0.119288357,2.154384967,12,3000,816.582936,122.653219,1,10,85.599,0.021497166,6.657655972,71.3325,157.5993103,122.2842857,164.7129044,87.26278273
8687,C18923,45.972648,1,619.5942865,136.5915627,483.0027238,90.651341,1,0.126092446,0.912267966,0.083333,1,13.66727629,500,120.805392,122.432543,0.125,12,51.63285721,0.091945296,0.986709816,45.3341451,90.65170361,44.12105709,90.27210252,90.651341
6580,C16760,291.654079,1,1528.77,1528.77,269.7343579,938.380203,0.416667,0.416667,0.471431114,0.168262669,3.378030724,9,9000,930.081668,122.43225,0.18823657,12,305.7537554,0.032406009,7.596704855,169.8633333,464.7397479,47.68005866,305.7537554,277.7891261
7341,C17539,114.752318,1,387.12,280.5080751,387.12,566.5147307,1,0.109127178,0.916667,0.14281665,3.498308288,12,2500,981.332431,122.369566,0.181818,12,32.26,0.045900927,8.0194158,32.26,330.5606245,35.19271448,214.2057858,161.9396245
4788,C14921,49.433937,1,387,719.0665254,387,177.3273979,1,0.462301032,0.888889,0.105955319,2.701929051,9,3000,335.472854,122.280528,1,9,43,0.016477979,2.743469132,43,185.95616,48.37499395,172.8230634,65.62992386
7410,C17611,18.627266,0.888889,309.26,783.4741625,309.26,455.4500773,0.888889,0.403861184,0.777778,0.11747448,3.408096096,14,1500,272.654072,122.277171,0.714286,9,38.65749517,0.012418177,2.229803567,22.09,430.7792124,44.17998738,215.5510064,133.6376864
8521,C18751,23.934205,0.818182,266.1,795.8678081,266.1,232.1507175,0.666667,0.327507099,0.583333,0.115094303,3.717675369,8,4000,313.233366,122.228515,0.636364,12,33.26248337,0.005983551,2.562686506,33.2625,168.0873217,38.01430744,202.5065028,62.44512887
8450,C18678,9.996627,0.454545,87.94,567.9856158,87.94,459.6474755,0.416667,0.28996625,0.416667,0.106075087,3.032895909,5,1000,214.442181,122.22549,0.2,12,17.58798593,0.009996627,1.754480027,17.588,361.1022837,17.58798593,163.2332542,151.5539898
8448,C18676,231.422388,0.875,822.93,822.93,211.2022496,990.6872523,0.375,0.375,0.755682976,0.386708942,5.3015455,12,1200,120.912757,122.220568,0.18627989,8,274.31,0.19285199,0.989299583,68.5775,320.2302641,34.93565694,274.31,186.8676318
8500,C18730,16.065938,0.545455,154.45,713.1163983,154.45,231.6443185,0.416667,0.310068739,0.416667,0.111225263,3.633482788,5,4000,301.05373,122.199314,0.166667,12,30.88997529,0.004016485,2.463628642,30.89,173.5549347,30.88997529,191.6554593,63.75269458
6820,C17007,16.840922,0.272727,30.57,220.7572426,30.57,568.6656074,0.083333,0.083333,0.083333,0.163829319,2.448930853,1,4000,501.663366,122.153236,0.098905047,12,30.57012228,0.004210231,4.106836482,30.57,289.2571413,30.57012228,220.7581256,232.2097444
1117,C11154,94.241684,0.666667,1019.34,649.7994545,1019.34,389.7876184,0.666667,0.520628328,0.666667,0.167915678,1.644284907,7,5000,1014.359244,122.108687,1,9,169.8899151,0.018848337,8.3070195,145.62,257.9255016,169.8899151,138.678469,237.0560095
4932,C15069,8.421315,0.272727,60,60,204.1746709,171.3265498,0.083333,0.083333,0.124614657,0.104923284,2.259081337,1,6000,250.155585,122.06814,0.598813448,12,60.00024,0.001403553,2.049311024,60,136.0728708,136.5373565,60.00024,75.83903554
4855,C14988,79.517489,0.818182,335.38,270,65.38,317.7184167,0.25,0.083333,0.083333,0.182754633,2.802295497,3,3000,413.920617,122.063597,0.111111,12,111.7933333,0.02650583,3.391024246,111.7933333,144.8747659,65.38026152,270.00108,113.3779136
5779,C15939,473.807764,0.818182,546.94,922.7545025,546.94,546.2704337,1,0.348076792,1,0.155570096,2.444741913,19,7000,1612.129418,121.996148,0.322465168,12,45.57833333,0.067686823,13.21459279,28.78631579,292.6175237,45.57833333,220.9173677,223.4470767
1277,C11320,144.129221,0.727273,949.59,272,677.59,314.6857939,0.5,0.25,0.333333,0.083333,1,11,4000,999.711434,121.912794,0.1,12,158.265,0.036032305,8.200217559,86.32636364,314.6870526,169.3976694,90.66666667,314.6857939
7381,C17581,141.656741,0.181818,1109.83,1109.83,428.9990797,379.155222,0.166667,0.166667,0.5502582,0.083333,1,3,1200,1395.942292,121.8711524,0.112261972,12,554.9138902,0.118047284,11.45424709,369.9433333,379.1567386,64.96936039,554.9138902,379.155222
99,C10103,4.708041,0.363636,79,639.4051169,79,230.3102539,0.25,0.200456945,0.166667,0.121483299,2.457799923,3,7000,217.820198,121.781205,1,12,26.33333333,0.000672577,1.788619172,26.33333333,157.9848535,39.499921,265.8114921,93.70585934
8812,C19051,168.516873,0.666667,364.8,364.8,391.9999463,988.9479776,0.333333,0.333333,0.742722337,0.610019196,7.584499837,4,500,102.839528,121.749604,0.189889259,9,121.6001216,0.337033746,0.844680595,91.2,180.130575,58.64311256,121.6001216,130.390665
4068,C14183,313.360445,0.818182,1031.91,1031.91,539.8673066,692.8689682,0.5,0.5,0.307762797,0.365410692,10.50526543,10,3000,2534.336507,121.667988,0.111111,12,171.985,0.104453482,20.82993685,103.191,158.0114704,146.1805738,171.985,65.95444666
3425,C13521,669.973636,0.545455,939.7600068,290.5713705,649.1886363,1479.440572,0.769354869,0.193841662,0.718100293,0.166667,3,22.67507973,3000,1616.215963,121.550312,0.08590524,12,101.7909122,0.223324545,13.29668297,41.44461752,739.7188066,75.33634726,124.9178356,493.1468573
81,C10084,17.357563,0.909091,244.85,40.21,204.64,619.5009953,0.666667,0.166667,0.583333,0.112282084,2.028176,13,5000,357.802082,121.523416,0.181818,12,30.6062347,0.003471513,2.944305664,18.83461538,459.7802351,29.23430242,20.10495979,305.4473553
5783,C15944,1.864427,0.090909,676.0644415,213.9007447,462.1636968,93.468447,0.900851474,0.22612059,0.865014054,0.083333,1,22.59334307,1800,1916.806153,121.4880141,0.108185118,12,62.53939202,0.001035793,15.77773879,29.92316981,93.46882088,44.52371751,78.82989359,93.468447
6809,C16996,77.653879,1,473.62,340.48,133.14,1260.284262,0.5,0.25,0.166667,0.083333,1,6,1800,1572.10707,121.46035,0.083333,12,78.93666667,0.043141044,12.94337675,78.93666667,1260.289303,66.56986686,113.4933333,1260.284262
64,C10065,7.152356,0.090909,840,840,335.5569363,348.2181305,0.083333,0.083333,0.177705408,0.127583277,3.056983601,1,1600,1853.012017,121.459647,0.542606842,12,840.00336,0.004470223,15.25619465,840,227.4449926,157.3563702,840.00336,113.9090607
7490,C17692,205.127197,0.571429,1222.98,1222.98,262.4946861,645.0503444,0.428571,0.428571,0.667465911,0.331439602,3.940011751,5,3000,1144.83486,121.334941,0.500317574,7,407.6604077,0.068375732,9.435327125,244.596,278.0296881,56.18150718,407.6604077,163.7178732
8614,C18847,110.913143,1,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5,34,500,1275.716405,121.245525,0.285714,12,292.4123538,0.221826286,10.52176074,68.80294118,126.008921,40.14,262.3073688,50.4036692
3605,C13706,242.901961,0.636364,790.39,540.77,249.62,3866.409521,0.75,0.166667,0.583333,0.333333,7,16,10000,3774.471563,121.14295,0.3,12,87.82111111,0.024290196,31.15717062,49.399375,966.6033469,35.66002038,270.3844592,552.3442173
8167,C18386,221.116228,0.727273,117.5,64.76753144,117.5,271.778244,0.909091,0.123243566,0.909091,0.090909,1,10,1200,628.179729,121.135771,0.112604788,11,11.74999883,0.184263523,5.185749212,11.75,271.7785158,11.74999883,47.77496776,271.778244
407,C10421,150.699542,0.363636,648.64,330,318.64,376.5454501,0.333333,0.083333,0.25,0.133615355,3.184837341,5,2500,1852.119931,120.8257814,0.466976005,12,162.1601622,0.060279817,15.32884712,129.728,234.8441725,106.2133333,330.00132,118.2306692
4568,C14693,39.523885,0.727273,592.88,451.18,141.7,925.6019256,0.583333,0.583333,0.083333,0.161870263,3.90684171,9,12000,1111.148943,120.742325,0.833333,12,84.69719126,0.003293657,9.20264657,65.87555556,476.5142925,141.7005668,64.45432255,236.9182051
8808,C19047,31.734061,0.7,95,95,381.4125204,1002.144264,0.1,0.1,0.740741628,0.617281811,7.683095287,1,500,122.185607,120.66671,0.190593514,10,95,0.063468122,1.01258754,95,162.3479335,51.49062857,95,130.4349649
6828,C17015,230.337567,0.727273,2219.39,287,1932.39,116.5401217,1,0.333333,0.916667,0.17275144,3.017093957,37,2000,1044.263246,120.655535,0.265567743,12,184.9491667,0.115168784,8.654913726,59.98351351,56.21763146,175.6717543,71.75007175,38.62661334
2502,C12575,17.896575,0.909091,265.97,269.3958009,265.97,533.7580815,1,0.168810352,0.916667,0.139000432,2.002011779,14,1000,224.528678,120.554003,0.545455,12,22.16416667,0.017896575,1.862473849,18.99785714,319.9978544,24.17908212,132.9874013,266.6108597
3963,C14073,3.141961,0.181818,16,16,308.4438514,482.2335753,0.083333,0.083333,0.155592324,0.116770227,2.936242343,1,5500,656.045331,120.437462,1,12,16.000064,0.000571266,5.447186615,16,344.1470696,165.1987298,16.000064,164.2349367
8117,C18336,23.126579,0.727273,213.95,428.1042833,213.95,194.09206,0.583333,0.283910476,0.583333,0.149956197,2.805353715,7,2000,299.511212,120.226935,0.888889,12,30.56430318,0.01156329,2.491215567,30.56428571,107.8604193,30.56430318,125.6570644,69.18630578
7521,C17723,486.17036,0.545455,652.4077454,206.44134,445.9664054,1494.441569,0.889476937,0.219980703,0.85624791,0.083333,1,22.0632639,1500,2945.61949,120.041669,0.181818,12,61.12279011,0.324113573,24.53830836,29.56986547,1494.447547,43.40316244,78.20433674,1494.441569
4939,C15077,14.891908,0.818182,59.8,59.8,167.9522148,461.2453638,0.166667,0.166667,0.11191969,0.216736876,4.516308776,2,500,98.211239,119.964053,0.091434015,12,29.8999402,0.029783816,0.818672232,29.9,177.3445958,125.0541157,29.8999402,102.1288372
5774,C15934,17.245539,0.636364,19.5,407.0413376,19.5,520.7233644,0.083333,0.113057322,0.083333,0.123651707,2.082424287,1,1500,95.789433,119.880198,0.179195375,12,19.500078,0.011497026,0.799043,19.5,350.9342072,19.500078,300.0257811,250.0563251
8862,C19102,45.425151,1,360,280.2040998,360,1152.812464,1,0.160354683,0.875,0.700202495,8.808805842,8,1000,308.451142,119.669987,0.666667,8,45,0.045425151,2.577514628,45,205.799835,51.42857143,218.4252546,130.870459
2618,C12693,86.547135,0.818182,789.45,789.45,207.952134,640.1866373,0.416667,0.416667,0.191720893,0.13743115,1.973764761,5,2500,1370.171713,119.649702,0.111111,12,157.8898737,0.034618854,11.45152633,157.89,388.1862755,90.38839875,157.8898737,324.3479922
2788,C12867,13.925681,0.272727,462.78,422.78,40,270.0641754,0.25,0.25,0.083333,0.11285507,2.935258874,17,2000,1047.090159,119.325453,1,12,154.26,0.006962841,8.775078013,27.22235294,199.4181385,40.00016,140.9266667,92.006936
5793,C15954,10.334498,0.272727,62.36,62.36,233.1547521,308.9953443,0.083333,0.083333,0.280944063,0.132003559,2.256877142,1,1800,232.96458,119.309297,0.192099931,12,62.36024944,0.005741388,1.952610449,62.36,195.0675587,69.15811816,62.36024944,136.9127892
5279,C15426,663.394569,0.875,1208.7,1025.94,182.76,843.621925,0.875,0.25,0.75,0.356202967,5.18738371,19,1500,662.519566,119.295167,0.183368945,8,172.6714286,0.442263046,5.553616149,63.61578947,296.0467777,30.46,512.97,162.629559
8085,C18303,213.434094,0.625,840.61,630.61,210,1042.912175,0.625,0.625,0.25,0.360952257,4.880508548,14,1200,233.334106,119.28773,0.185612805,8,168.122,0.177861745,1.956061248,60.04357143,361.1669393,105,126.122,213.6892425
7608,C17813,45.82108,0.181818,632,385.9900886,632,430.5262321,0.166667,0.29976876,0.166667,0.160634645,2.485970273,2,4000,3746.417043,119.285915,1,12,315.999368,0.01145527,31.40703614,316,223.3465022,315.999368,107.3021774,173.1823734
7122,C17314,12.333825,0.727273,182.16,316.8911835,182.16,173.2719552,0.666667,0.151180381,0.583333,0.144767836,2.10582483,8,5000,150.287189,119.24025,0.583333,12,22.76998862,0.002466765,1.260372978,22.77,99.74128256,26.02287201,174.6760951,82.2822263
1079,C11113,206.305547,1,1594,1084,510,476.0757885,0.333333,0.25,0.166667,0.279156703,4.028558041,10,4500,1605.613993,119.213806,0.090909,12,398.5003985,0.045845677,13.46835611,159.4,142.1172481,254.99949,361.3333333,118.1752338
4769,C14902,98.290292,0.545455,4440.8,4440.8,904.5136244,1752.993118,0.583333,0.583333,0.403214941,0.422649367,17.83924675,19,1500,7150.995346,119.097785,0.75,12,634.4003625,0.065526861,60.04305912,233.7263158,345.6358187,186.937853,634.4003625,98.26609512
5064,C15206,43.762299,1,422.24,347.24,75,579.5174254,1,0.166667,1,0.194551574,4.228643934,15,3000,280.83786,119.087402,0.157739316,12,35.18666667,0.014587433,2.358249952,28.14933333,248.2278487,6.25,173.6196528,137.0456899
8339,C18559,192.766707,0.727273,55,55,554.7622689,455.904257,0.083333,0.083333,0.652960452,0.25,4,1,2000,236.007337,119.086777,0.101968845,12,55.00022,0.096383354,1.98180976,55,151.9680857,70.80090218,55.00022,113.9760643
1189,C11232,6.824905,0.090909,988.1918718,590.5462038,397.645668,1150.890874,0.414052681,0.234350525,0.345559948,0.083333,1,14.53478158,1200,1872.857497,119.0298306,0.538750419,12,198.8860993,0.005687421,15.73435405,67.98807855,1150.895478,95.89403854,209.9939122,1150.890874
3343,C13437,146.647091,1,866.57,684.87,181.7,1082.822376,0.5,0.333333,0.166667,0.239693529,4.12721058,12,2500,1085.866453,119.015325,0.090909,12,144.4283333,0.058658836,9.123753206,72.21416667,376.460718,90.8498183,171.2176712,262.3617951
8421,C18646,121.385695,0.909091,341.96,287,54.96,216.5156402,1,0.166667,1,0.091395327,4.667956422,16,1000,626.768821,118.817204,0.1,12,28.49666667,0.121385695,5.275067919,21.3725,197.4167683,4.58,143.499713,46.38338935
3601,C13702,7.056933,0.636364,85.8,379.5842247,85.8,919.321847,0.333333,0.141593445,0.25,0.190313548,4.487284532,4,2400,132.51377,118.67516,0.333333,12,21.45002145,0.002940389,1.116609154,21.45,402.547033,28.6,223.4003044,204.8726441
